Spend_Power,Tech_Sav,Age,Time_Cust,Satisfaction,House_Size,Latest_Plan,apple_pref,samsung_pref,google_pref,other_pref,basic_pref,prot_pref,audio_pref,game_pref,Phone_Plan,Home_Plan
178.45977646366916,0.2313364108589379,24.326461113356398,6.426848696256936,4.704045738167647,4.0,1.0,0,1,0,0,0,1,0,0,6.476022931550024,7.649270343462764
160.56117131936645,0.6175526535236135,30.514078556852684,5.21449051397048,5.49992809000212,4.0,2.0,0,1,0,0,0,0,1,0,9.59045121226518,8.053678604336241
179.34236505970733,0.6763823838900107,37.13409956248016,6.507387225979751,2.590475058359393,3.0,2.0,1,0,0,0,0,0,0,1,4.746288420348673,9.834875783857402
218.40047691554906,0.5230217551072694,30.107667885397248,1.7443357688273657,3.619365770081544,3.0,2.0,0,1,0,0,0,1,0,0,4.686368629758123,7.960249569350712
204.1486283962057,0.6552713196957116,27.697133278771293,3.1198049716368548,4.7669428385954635,3.0,2.0,1,0,0,0,0,1,0,0,10.0,10.0
185.20737865720525,0.5451554693483269,35.82599028925418,5.7627374875785495,4.260256559471608,3.0,2.0,1,0,0,0,0,0,0,1,6.91550561815235,9.264139797190493
216.83870813543237,0.4753230018108108,27.15794968751503,9.331830244618518,3.475087138876647,2.0,1.0,0,1,0,0,0,0,0,1,9.099904413688702,7.239364530657161
154.97848752003614,0.5917350890918023,38.54221786740851,4.864440194949598,7.248542421349761,3.0,1.0,0,1,0,0,0,1,0,0,7.034365897083851,4.0297853000834465
223.3191023225795,0.39935163753967795,37.092182340749666,6.7375396512469665,5.479585570290895,4.0,1.0,0,1,0,0,1,0,0,0,3.72537548015077,9.059743900826495
181.7910051088519,0.551401527977585,33.59942639353684,3.42553703164867,5.13949874249484,3.0,2.0,1,0,0,0,0,0,0,1,7.350609586931584,6.2646246379863335
191.2709745045641,0.5090565391497714,44.43980136810296,5.130376907699098,5.505473609747362,3.0,1.0,0,1,0,0,1,0,0,0,2.195690633377354,7.3896980402588825
