Spend_Power,Tech_Sav,Age,Time_Cust,Satisfaction,House_Size,Latest_Plan,apple_pref,samsung_pref,google_pref,other_pref,basic_pref,prot_pref,audio_pref,game_pref,Phone_Plan,Home_Plan
171.81236352200733,0.568448709690689,30.33727330643857,4.595464423837365,4.482073923788899,2.0,2.0,0,1,0,0,0,0,0,1,5.016139838198839,6.921892879270711
170.60089222625913,0.5411376475759131,28.435787808070963,4.633921266261549,7.277729118126755,2.0,2.0,0,0,1,0,0,0,0,1,6.122813311188418,6.690669136198162
133.94234648599098,0.6442992700358573,28.509318125314447,3.935892042687709,4.701175718137289,2.0,3.0,0,1,0,0,0,0,1,0,7.409558484057062,7.7481197622535065
130.7975233303739,0.8167232646883882,33.81381107658501,4.800612673720834,5.263376602839953,2.0,3.0,1,0,0,0,0,0,0,1,6.3797219679892,6.604055170267114
148.11232242696036,0.5808903953693515,28.101801555345396,4.355523058900092,7.622329222407613,2.0,3.0,1,0,0,0,0,0,0,1,5.753400705957467,5.939050574728082
148.59146427160647,0.529899154488716,33.44742297073601,4.535290746919013,5.8851767403971955,2.0,3.0,1,0,0,0,0,0,0,1,6.234212207216714,6.348282086858745
136.43426949203186,0.6813716780373877,34.50750690778476,4.588091419093419,4.597564457053261,2.0,2.0,1,0,0,0,0,0,1,0,4.534909354583807,7.14723684833682
155.1947853260037,0.8181789018132766,32.224002168811886,4.159968200432603,4.495171875066063,3.0,3.0,1,0,0,0,0,0,1,0,3.480984723267514,5.972709271180879
152.495249478959,0.7465472930862653,25.38034596418204,4.457217476130381,1.9765767456586762,2.0,3.0,1,0,0,0,0,0,0,1,2.786264273441426,6.11572897190842
159.07484473138194,0.8256377671271939,26.420103981900603,4.016731034975885,5.987527163594559,2.0,3.0,0,0,1,0,0,0,0,1,6.16934472148829,7.630809035602964
190.55637307107833,0.549176401197704,27.11693893551875,3.9930970585449996,3.76811261220905,2.0,3.0,0,1,0,0,0,0,0,1,4.750224506248127,5.811511743209964
148.60357051996263,0.7021128207405464,25.809710401992223,3.688471185849787,4.5455685277046936,2.0,2.0,1,0,0,0,0,0,0,1,7.020827201867024,6.340132562088051
149.53767049989153,0.544162846588811,30.85061222476194,4.625949256797622,3.9995305546804047,2.0,3.0,1,0,0,0,0,1,0,0,8.419236038760555,7.116110652852873
160.82979436168569,0.8878513482338573,33.08704095689353,3.915475328161288,4.411302915163033,2.0,2.0,1,0,0,0,0,0,1,0,5.741074294550613,6.878943238753111
170.60852476365093,0.826243411999112,31.745223198086563,4.449762737020835,4.3321241306060445,1.0,3.0,1,0,0,0,0,0,1,0,7.300796349185741,6.858735513529389
134.23529582938326,0.5566456078264207,33.55948759444397,4.3699383804454826,5.353781359751642,2.0,3.0,1,0,0,0,1,0,0,0,2.2980089598237603,6.356982932107112
