Spend_Power,Tech_Sav,Age,Time_Cust,Satisfaction,House_Size,Latest_Plan,apple_pref,samsung_pref,google_pref,other_pref,basic_pref,prot_pref,audio_pref,game_pref,Phone_Plan,Home_Plan
70.32709991695185,0.5977208857344474,23.38833027765913,1.1381017775738547,6.224361535560809,1.0,1.0,0,1,0,0,0,0,1,0,8.302304383414404,3.9465043982694628
63.182887729562765,0.7552398229044777,23.845151437825706,1.4463534975966634,6.09397486579269,0.0,1.0,0,1,0,0,0,0,1,0,4.396924304783335,5.590929323685213
64.84464377067161,0.6562279253049558,20.84691998744328,3.7935866814032284,7.068483463044475,1.0,1.0,1,0,0,0,0,0,1,0,2.157636409517142,5.442810055474574
67.83794749473438,0.7638536966470458,21.33213595719984,1.5766708077742628,6.077383831321665,1.0,1.0,0,1,0,0,0,0,1,0,4.122644866407277,6.271654891239334
69.29392378240182,0.5652809772816527,23.358912827617658,1.873156566673122,5.851305375700805,1.0,1.0,0,0,1,0,0,1,0,0,5.251675041873023,5.047146704280929
59.68471789178469,0.5041961691848489,21.693184030216823,0.9771943549228791,4.537550223572443,1.0,1.0,1,0,0,0,0,0,1,0,0.33366262031086524,4.134161302783417
67.16299698168433,0.5554861810055034,19.929019798951906,1.92667131112717,6.692694875018915,1.0,1.0,0,1,0,0,0,0,1,0,6.626140605208269,5.85859520433995
79.75736470756033,0.7080538438858709,18.367836312782323,1.7257485674156303,3.334278542470054,1.0,1.0,0,0,1,0,0,0,1,0,7.066895688517236,2.6992544084591237
73.90350091987978,0.552607700640231,18.869789921623727,1.222947984953316,4.7411706440750905,1.0,1.0,1,0,0,0,0,1,0,0,7.001501785279972,5.9958448716536985
71.08781054348972,0.5647365009974403,21.530547994595462,1.1800547987481496,1.4292493295133522,1.0,1.0,0,0,1,0,0,0,0,1,3.375449074021158,5.823819496183622
77.58062566689969,0.5929636405000281,26.206551722854144,1.6138069383208733,8.63739577745125,1.0,1.0,1,0,0,0,0,0,0,1,6.637011198517042,2.1446482589923272
65.4031301378499,0.5477295459399483,22.604109368773173,2.069993650857239,4.907125890618999,1.0,2.0,1,0,0,0,0,0,1,0,3.491641288017503,6.25529983813515
67.23229883993363,0.4652436594778528,19.420163422221222,2.807897482151325,5.39767030422328,1.0,1.0,0,1,0,0,0,0,1,0,3.786273524740968,5.713325086921504
72.88196586662995,0.5926912554286331,20.562943302039802,2.9788293645979946,7.932384195734743,1.0,1.0,1,0,0,0,0,0,1,0,2.5968398810840294,5.65020077430216
72.06241447638051,0.6202267864982184,19.41087032615446,3.2214196501935133,4.717797757865847,1.0,1.0,1,0,0,0,0,0,1,0,3.1561262441972477,4.361599373767775
62.119429745258536,0.680221530835396,22.254384624361062,1.3314034150647966,2.351669485984607,1.0,1.0,1,0,0,0,0,0,1,0,1.272695054517195,4.272990020124788
63.359650361969265,0.5754779584020587,18.346374178620557,2.5893762293490523,4.617799161966621,0.0,1.0,1,0,0,0,0,0,1,0,5.616721909299702,4.019600802951288
72.65098066791215,0.5250955917112768,20.20472188518611,3.0238049113042416,2.902213248607627,1.0,1.0,0,1,0,0,0,0,1,0,4.027049137003553,5.690548498620582
70.4463327745311,0.4840907717841968,18.1549190877344,2.22468344377386,3.297456289466444,1.0,1.0,0,0,1,0,1,0,0,0,8.095155910320164,4.521157992710916
70.80021822660207,0.517755893459557,21.49282391120942,1.4195769414186283,3.548686902847168,1.0,1.0,0,1,0,0,0,0,0,1,5.557540662696686,5.980798745174493
65.00676504715062,0.6091311713850287,22.22510374974843,1.0119487316809854,4.918992699439635,1.0,1.0,1,0,0,0,0,0,1,0,7.465752168064583,3.7301574813497442
67.25988911671439,0.6210900428894484,28.337742550962865,1.5228482417793368,0.7549213212741366,1.0,2.0,1,0,0,0,0,1,0,0,6.9928814283533605,5.187409230398662
80.32081519838026,0.5276661432765241,19.921160438195564,1.0954573898331996,5.885094146410527,1.0,1.0,1,0,0,0,0,1,0,0,5.814075392736814,4.818440689312142
72.89320075934792,0.5553221301039105,18.0,2.3625407455143925,6.9517463282500715,1.0,1.0,0,0,1,0,0,0,1,0,7.51714454924671,6.200786061134985
68.27721556966226,0.49450769814061113,18.903459446917616,1.6193259270168097,2.768408208396421,0.0,1.0,0,1,0,0,0,0,1,0,8.74417461903195,5.260688653702705
79.26186351315222,0.6677775215414993,25.57748630110496,1.3213443812084236,7.129382670320249,1.0,1.0,0,1,0,0,0,0,1,0,3.3543341885840796,4.232594785528229
74.84749703985581,0.747259885665402,23.621489893301423,1.764131887447274,2.214355257706309,1.0,1.0,0,1,0,0,0,0,1,0,4.10644588509032,3.612956607486385
73.98653806436386,0.3003828839052249,22.20442394714657,1.4540916465962543,6.295083424070336,1.0,1.0,0,0,1,0,0,1,0,0,4.149940488337274,6.349665263941042
75.05051459434745,0.6496724816566739,18.230228293166963,1.7024590231496681,8.184463678318062,1.0,1.0,0,1,0,0,0,0,1,0,5.2223862246078365,3.9470116190612825
68.53063478324708,0.6284999353047968,20.955165104309287,1.4886193079954906,6.504683449461282,1.0,1.0,1,0,0,0,0,0,0,1,5.335748765837482,5.942481329156397
74.36124053271836,0.4726317840595073,24.040033614369595,2.098045340563285,3.3523594145351403,1.0,1.0,0,1,0,0,0,0,1,0,5.1442699562885315,5.7167288400449685
71.953378450008,0.5326076533135243,21.436308067310108,1.5039143238833188,3.6177814797108065,1.0,1.0,0,0,1,0,0,1,0,0,4.839488004821222,4.95078183932164
69.96277647874498,0.6684689376309256,23.237717368424356,2.204668098504426,7.608621964596922,1.0,1.0,0,0,1,0,0,0,1,0,6.894168219332237,3.6493886973581295
80.46496331060604,0.5190389987792445,20.537816445134958,1.2712633890122467,5.895983473532777,1.0,1.0,0,1,0,0,0,0,0,1,3.7350804486209226,3.652985161248342
64.58418255755475,0.6765224970590701,19.967285556928633,1.9269907131283386,5.663830677635165,1.0,1.0,0,1,0,0,0,0,0,1,5.551248520482228,5.874507894813663
81.4500913704677,0.5062774734004991,19.989125492951725,1.2924242246781228,0.2722117702732252,1.0,1.0,1,0,0,0,0,1,0,0,6.763098421138775,5.008412858451613
69.68346459572324,0.6655296979975823,20.692475279290043,2.0956792801472637,5.24577334790772,1.0,1.0,1,0,0,0,0,1,0,0,2.7128121932121974,4.065822376008173
74.22987390089084,0.6406207962420579,20.234375218817732,1.0257041144125112,0.7678931694947,1.0,1.0,1,0,0,0,0,1,0,0,0.26478787398359227,4.075997789283403
71.00242485454476,0.5824291771827929,19.250302193409293,1.253424211501418,4.6180277756518455,1.0,1.0,0,1,0,0,0,0,0,1,3.0893289610567463,4.165631373093139
53.045445151049975,0.7457892680554759,23.794065134543093,1.3915690774513056,3.736672733191887,1.0,1.0,1,0,0,0,1,0,0,0,3.9931694374255295,5.068355623315622
74.30741084437817,0.7016006404792718,19.38963017661641,2.355742976941693,5.083428626787689,1.0,1.0,1,0,0,0,0,0,1,0,6.119282302992019,4.639449209287646
69.37344209536154,0.6314512046718472,26.22050399859119,1.087965405396194,4.819024101688801,1.0,1.0,1,0,0,0,0,0,1,0,2.8984854304177823,6.109521724142608
71.68649731793445,0.6010961528615613,19.117855870934182,1.7828777634136528,3.175639118632024,2.0,1.0,1,0,0,0,0,0,1,0,6.373300737059333,3.059739598447063
67.26239931012867,0.5877322986593182,19.81015511365952,1.7375370135661616,4.267401427577486,1.0,2.0,1,0,0,0,0,0,1,0,4.650077478686809,4.179103043641215
70.47885471690287,0.749297940727508,20.791046156363297,1.7027014170090937,5.92564299018932,1.0,1.0,0,1,0,0,0,0,1,0,3.3882905756897026,3.5890706693582484
68.89821875729444,0.6359627298398196,18.87677089319932,2.0474201581621116,7.029332187804494,1.0,1.0,0,1,0,0,0,1,0,0,4.700813991017015,5.3343380488173455
64.27875152749156,0.5650771475737936,22.571817668970937,2.0363272208555343,4.721023760531077,1.0,1.0,1,0,0,0,0,0,1,0,0.8627369318656504,4.529264187202457
77.08551947782331,0.405238590704759,22.162981982251583,2.1765561973455614,5.614694933935369,1.0,1.0,1,0,0,0,0,0,1,0,5.151355440293192,5.305776360398129
77.20461226930453,0.3913688800782571,22.285895650943274,1.2658358039458155,5.0721966718389035,1.0,1.0,1,0,0,0,0,0,1,0,3.8403945363683065,3.86138856221827
74.58577474976629,0.38665756875140095,19.362162465714412,1.1344523961404136,0.8847665015091284,1.0,2.0,1,0,0,0,0,0,0,1,4.54449257994332,5.028381728918992
74.62354519724046,0.7179720223586649,21.300288087125654,2.5839307440704657,6.209657889369748,1.0,2.0,1,0,0,0,0,0,1,0,4.868525121734311,3.7912552212939383
71.64056979240374,0.5150169548478887,20.220442598995923,2.315109748073687,3.97019196099133,0.0,1.0,1,0,0,0,0,0,1,0,3.1083663960078556,5.743845350662454
75.35519472512308,0.57105037018385,23.182034466501015,2.1597837705445855,0.4930486628468982,1.0,1.0,1,0,0,0,0,0,1,0,6.602917311476231,2.93109781259218
67.26018542734543,0.49056954306885936,19.196492420096302,1.8948416647378992,6.378044567760723,1.0,1.0,1,0,0,0,0,0,1,0,5.167009615340857,3.745793872050567
80.13717247429659,0.7424566936817271,18.0,1.4145308315359346,8.149025652589625,1.0,1.0,1,0,0,0,0,0,0,1,5.831347837182591,4.698262209580414
77.27613725634679,0.5702150387563717,21.86490452380404,2.054024487241776,4.42641308274407,1.0,1.0,0,1,0,0,0,1,0,0,4.661946024925326,3.629802304658289
65.36104412008252,0.5424368837003587,19.10381224635443,1.7956066053794406,3.8774112934482194,1.0,1.0,1,0,0,0,0,0,1,0,2.7548953390909725,5.4434892181971355
68.68620291904945,0.5668505981019624,26.400481211144896,1.3517106164544994,2.9867446747407946,1.0,2.0,0,1,0,0,0,0,0,1,7.208304754710974,3.7730340268245945
73.05692333048651,0.48788371330933156,23.11405351392877,1.2480334523832817,5.31235605153645,1.0,1.0,0,0,1,0,0,0,1,0,4.419280120462912,2.913182994563964
66.77506621299091,0.4189459877773941,19.574647306508886,1.0497931316985991,7.233974742493501,1.0,1.0,0,1,0,0,0,0,0,1,3.227761325348265,7.143253078957473
71.42501414203517,0.6258548974844739,20.55230581185414,1.7875068903316986,3.98311992229067,1.0,1.0,0,1,0,0,0,0,0,1,3.2018832944948343,5.813317676425185
65.87983442166085,0.7101682897856418,21.65086352917367,1.9332228137600036,4.420525995821987,1.0,1.0,1,0,0,0,0,0,0,1,4.392442410606963,4.187566393480945
66.02938004965077,0.7993811151461037,18.84172826364034,2.0936682128086685,4.833923125891854,1.0,1.0,0,1,0,0,0,0,0,1,5.713131541163409,4.979907208987275
74.58717410396618,0.555085249932689,21.572764840578564,2.0635382239921327,5.277938003883729,1.0,1.0,0,1,0,0,0,0,1,0,2.6097447315683877,7.293326194218796
78.5362554217491,0.650219490966846,20.710066407625522,1.5279143581285894,7.175759972184897,1.0,1.0,0,1,0,0,0,0,1,0,3.4966757083660958,4.409836008443181
77.02192187498159,0.7634840493559433,18.71780265625571,1.285353492579432,3.0018254937588282,1.0,1.0,0,1,0,0,0,1,0,0,2.259671041891699,6.012405846906093
